product_name,description,price,rating,review_title,review_text
"Apple iPhone SE 32 GB Unlocked, Gold","['The Apple iPhone SE is the 1st Generation iPhone SE made in 2016 along with the iPhone 6s and iPhone 6s Plus. The iPhone SE has the same shape as the iPhone 5 and iPhone 5s, but is a lot more powerful. The iPhone 5 and 5s cases will also fit the iPhone SE and vice versa. This iPhone is able to update to the latest version of iOS, that means it runs as good as the most expensive new iPhone, unlike the iPhone 4 iPhone 4s iPhone 5 iPhone 5s iPhone 6 iPhone 6 Plus. This iPhone SE comes in the colors Space Gray, Silver, Gold, and Rose Gold. The iPhone SE is a 4G LTE phone with a 12MP vibrant camera, fingerprint security, Apple pay, fast charging, a Dual-core 1.84 GHz Twister processor, 2 GB RAM memory, 16GB of internal memory, an Apple A9 chipset. The little iPhone might be small, but it is the best and fastest 4 inch smartphone on the market for many years now.']",,3.0,SE IS A VERY GOOD PHONE. WE ALL LIKE IT AND HAVE EVEN ...,YES THE. SE IS A VERY GOOD PHONE. WE ALL LIKE IT AND HAVE EVEN THOUGHT ABOUT GETTING ANOTHER ONE
"Apple iPhone 6 Plus 64 GB Unlocked, Space Gray","['Apple iPhone 6 Plus Unlocked Cellphone, Space Gray, 64 GB']",,5.0,Five Stars,"Great product, will purchase from this vendor again."
"Apple iPhone 11, 64GB, Green - Unlocked (Renewed)","['Just the\xa0right\xa0amount of\xa0everything. A new dual‑lens rear system captures more of what you see and love. The fastest chip ever in a smartphone and all‑day battery life let you do more and charge less. And the highest‑quality video in a smartphone, so your memories look better\xa0than\xa0ever.']",302.25,3.0,Not what I expected,Bought in February.  Discovered that small crack on front was not smudge.  Also - touch to open does not work--Have to tap side button.  Too late to do anything but keep phone.  Probably would not buy refurbished model next time.  Love my Apple products but this was a disappointment.
"Apple iPhone XS, US Version, 256GB, Space Gray - GSM Carriers (Renewed)","['iPhone XS features a 5. 8-inch Super Retina display with custom-built OLED panels for an HDR display that provides the industry’s best color accuracy, true blacks, and remarkable brightness. Advanced Face ID lets you securely unlock your iPhone, log in to apps, and pay with just a glance. The A12 Bionic chip with next-generation Neural Engine uses real-time machine learning to transform the way you experience photos, gaming, augmented reality, and more. A breakthrough 12MP dual-camera system takes your portraits to the next level with Portrait mode, Portrait Lighting, enhanced bokeh, and all-new Depth Control. Water resistance. And iOS 12—the most advanced mobile operating system—with powerful new tools that make iPhone more personal than ever.']",,5.0,Phone Looks New and Holding 100% Charge,"I love the phone.  Phone looks brand new, no scratches or dents anywhere.  Charges all the way to 100%.  Definitely will be a second one.  Recommend it highly."
"Apple iPhone XS, US Version, 256GB, Space Gray - GSM Carriers (Renewed)","['iPhone XS features a 5. 8-inch Super Retina display with custom-built OLED panels for an HDR display that provides the industry’s best color accuracy, true blacks, and remarkable brightness. Advanced Face ID lets you securely unlock your iPhone, log in to apps, and pay with just a glance. The A12 Bionic chip with next-generation Neural Engine uses real-time machine learning to transform the way you experience photos, gaming, augmented reality, and more. A breakthrough 12MP dual-camera system takes your portraits to the next level with Portrait mode, Portrait Lighting, enhanced bokeh, and all-new Depth Control. Water resistance. And iOS 12—the most advanced mobile operating system—with powerful new tools that make iPhone more personal than ever.']",,4.0,It’s an Apple,"Cosmetically the iPhone is excellent, but I have to take it to the repair shop where I live for a new battery. Battery life is 80% and doesn’t last more than a couple hours, bummer. Should have went to a competitor and bought a refurbished.  I’m going to replace the battery with a 4500mAh rather than the stock battery."
"Apple iPhone 6 Plus GSM Unlocked Cellphone, 16GB (Space Gray)","['Apple iPhone 6 Plus Unlocked Cellphone, Space Gray, 16 GB']",,5.0,Great phone,"So far it's working great, would buy another if I ever need too!"
"Apple iPhone 8, US Version, 256GB, Space Gray - T-Mobile (Renewed)","['The iPhone 8 is the first smartphone by Apple made exclusively of durable glass front and back, engineered to endure dust and water splash. It is powered by the 64-bit “Apple A11 Bionic” processor and has two internal storages available: 64 GB or 256 GB of flash storage. It features a 4.7-inch widescreen multi-touch IPS display (“Retina HD”) and dual cameras – a back 12-megapixel 4K camera with optical image stabilization and a front 7-megapixel “FaceTime HD” camera with 1080p video support.']",161.0,4.0,Great product,Love the product
"Apple iPhone 11, 64GB, Green - Unlocked (Renewed)","['Just the\xa0right\xa0amount of\xa0everything. A new dual‑lens rear system captures more of what you see and love. The fastest chip ever in a smartphone and all‑day battery life let you do more and charge less. And the highest‑quality video in a smartphone, so your memories look better\xa0than\xa0ever.']",302.25,5.0,Todo perfecto!,El teléfono está en muy buen estado
"Apple iPhone 8 Plus, 256GB, Space Gray - For AT&T / T-Mobile (Renewed)",['-'],230.25,1.0,Don't buy.,Bad screen. Fingerprint scanner doesn't work. Buy from someone else.
"Apple iPhone XS Max, US Version, 256GB, Gold - AT&T (Renewed)","['iPhone XS Max has a 6.5-inch all-screen Super Retina display. The back is glass, and there\'s a stainless steel band around the frame. The side button is on the right side of the device. There are 12MP wide-angle and telephoto cameras on the back. There\'s a Quad-LED True Tone flash on the back and a SIM tray on the right side that holds a ""fourth form factor"" (4FF) nano-SIM card. The IMEI is etched on the SIM tray.']",284.99,5.0,Love this phone,[[VIDEOID:61bb40c4ad4c846ae8bd283f26ca2050]] I remember I used to have this phone two years ago and I loved it I had to get it again
"Apple iPhone SE (2nd Generation), US Version, 128GB, Red for GSM (Renewed)","[""iPhone SE is the powerful 4.7-inch iPhone. Features A13 Bionic, one of the fastest chips in a smartphone, for incredible performance in apps, games, and photography. Portrait mode for studio-quality portraits and six lighting effects. Next-generation Smart HDR for incredible detail across highlights and shadows. Cinematic-quality 4K video. And all the advanced features of iOS. With long battery life and water resistance, it's so much of the iPhone you love, in a not so big size.""]",156.15,5.0,Happy with iPhone!,"Great value, very pleased."
"Apple iPhone 8, US Version, 256GB, Space Gray - T-Mobile (Renewed)","['The iPhone 8 is the first smartphone by Apple made exclusively of durable glass front and back, engineered to endure dust and water splash. It is powered by the 64-bit “Apple A11 Bionic” processor and has two internal storages available: 64 GB or 256 GB of flash storage. It features a 4.7-inch widescreen multi-touch IPS display (“Retina HD”) and dual cameras – a back 12-megapixel 4K camera with optical image stabilization and a front 7-megapixel “FaceTime HD” camera with 1080p video support.']",161.0,5.0,Excelente,"Es un celular de muy buena calidad, 100% recomendable"
"Apple iPhone XS Max, US Version, 256GB, Gold - AT&T (Renewed)","['iPhone XS Max has a 6.5-inch all-screen Super Retina display. The back is glass, and there\'s a stainless steel band around the frame. The side button is on the right side of the device. There are 12MP wide-angle and telephoto cameras on the back. There\'s a Quad-LED True Tone flash on the back and a SIM tray on the right side that holds a ""fourth form factor"" (4FF) nano-SIM card. The IMEI is etched on the SIM tray.']",284.99,5.0,Amazing,Really protected phone
"Apple iPhone 6 Plus 128 GB Unlocked, Silver","['Display', 'Retina HD display', 'Retina HD display', '1920-by-1080-pixel resolution at 401 ppi', '1920-by-1080-pixel resolution at 401 ppi', '1300:1 contrast ratio (typical)', '1300:1 contrast ratio (typical)', '500 cd/m2 max brightness (typical)', '500 cd/m2 max brightness (typical)', 'Full sRGB standard', 'Full sRGB standard', 'Dual-domain pixels for wider viewing angles', 'Dual-domain pixels for wider viewing angles', 'Fingerprint-resistant oleophobic coating on front', 'Fingerprint-resistant oleophobic coating on front', 'Support for display of multiple languages and characters simultaneously', 'Support for display of multiple languages and characters simultaneously', 'Display Zoom iSight Camera', 'Display Zoom', 'iSight Camera', 'Autofocus with Focus Pixels', 'Autofocus with Focus Pixels', 'f/2.2 aperture', 'f/2.2 aperture', 'True Tone flash', 'True Tone flash', 'Hybrid IR filter', 'Hybrid IR filter', 'Backside illumination sensor', 'Backside illumination sensor', 'Sapphire crystal lens cover', 'Sapphire crystal lens cover', 'Auto image stabilization', 'Auto image stabilization', 'Auto HDR for photos', 'Auto HDR for photos', 'Improved face detection', 'Improved face detection', 'Exposure control', 'Exposure control', 'Panorama (upto 43 megapixels)', 'Panorama (upto 43 megapixels)', 'Burst mode', 'Burst mode', 'Tap to focus', 'Tap to focus', 'Photo geotagging', 'Photo geotagging', 'Timer mode Video Recording', 'Timer mode', 'Video Recording', '1080p HD video recording (30 fps or 60 fps)', '1080p HD video recording (30 fps or 60 fps)', 'True Tone flash', 'True Tone flash', 'Slo-mo video (120 fps or 240 fps)', 'Slo-mo video (120 fps or 240 fps)', 'Time-lapse video', 'Time-lapse video', 'Cinematic video stabilization', 'Cinematic video stabilization', 'Continuous autofocus video', 'Continuous autofocus video', 'Take still photos while recording video', 'Take still photos while recording video', 'Improved face detection', 'Improved face detection', '3x zoom', '3x zoom', 'Video geotaggingCellular and Wireless', 'Video geotagging', 'Cellular and Wireless', 'UMTS/HSPA+/DC-HSDPA (850, 900, 1700/2100, 1900, 2100 MHz)', 'UMTS/HSPA+/DC-HSDPA (850, 900, 1700/2100, 1900, 2100 MHz)', 'GSM/EDGE (850, 900, 1800, 1900 MHz)', 'GSM/EDGE (850, 900, 1800, 1900 MHz)', 'LTE (Bands 1, 2, 3, 4, 5, 7, 8, 13, 17, 18, 19, 20, 25, 26, 28, 29)', 'LTE (Bands 1, 2, 3, 4, 5, 7, 8, 13, 17, 18, 19, 20, 25, 26, 28, 29)', '802.11a/b/g/n/ac WiFi', '802.11a/b/g/n/ac WiFi', 'Bluetooth 4.0 wireless technologyNFCPower and BatteryBuilt-in rechargeable lithium-ion batteryCharging via USB to computer system or power adapterTalk time: Up to 24 hours on 3GStandby time: Up to 16 days (384 hours)Internet use: Up to 12 hours on 3G browse, up to 12 hours on LTE, up to 12 hours on Wi-FiVideo playback: Up to 14 hoursAudio playback: Up to 80 hoursSIM cardNano-SIMiPhone 6 is not compatible with existing microSIM cardsIn the BoxiPhone with iOS 8 Apple EarPods with Remote and MicLightning to USB CableUSB Power AdapterDocumentation', 'Bluetooth 4.0 wireless technologyNFC', 'Power and Battery', 'Built-in rechargeable lithium-ion battery', 'Built-in rechargeable lithium-ion battery', 'Charging via USB to computer system or power adapter', 'Charging via USB to computer system or power adapter', 'Talk time: Up to 24 hours on 3G', 'Talk time: Up to 24 hours on 3G', 'Standby time: Up to 16 days (384 hours)', 'Standby time: Up to 16 days (384 hours)', 'Internet use: Up to 12 hours on 3G browse, up to 12 hours on LTE, up to 12 hours on Wi-Fi', 'Internet use: Up to 12 hours on 3G browse, up to 12 hours on LTE, up to 12 hours on Wi-Fi', 'Video playback: Up to 14 hours', 'Video playback: Up to 14 hours', 'Audio playback: Up to 80 hoursSIM cardNano-SIMiPhone 6 is not compatible with existing microSIM cardsIn the BoxiPhone with iOS 8 Apple EarPods with Remote and MicLightning to USB CableUSB Power AdapterDocumentation', 'Audio playback: Up to 80 hours', 'SIM card', 'Nano-SIM', 'Nano-SIM', 'iPhone 6 is not compatible with existing microSIM cardsIn the Box', 'iPhone 6 is not compatible with existing microSIM cards', 'In the Box', 'iPhone with iOS 8', 'iPhone with iOS 8', 'Apple EarPods with Remote and Mic', 'Apple EarPods with Remote and Mic', 'Lightning to USB Cable', 'Lightning to USB Cable', 'USB Power Adapter', 'USB Power Adapter', 'Documentation', 'Documentation']",,5.0,I love my new iPhone 6plus,I love my new iPhone 6plus
